COUNTRY,CNT,EU,LEVEL,EXPLICIT,SCHOOLID,CLASSID,TEID,FSTWT,N_Teachers_Part,N_Students_Part,TE01Q01,TE01Q02,TE02Q01,TE03Q01,TE04Q01,TE04Q02,TE04Q03,TE05Q01,TE05Q02,TE06Q01,TE07Q01,TE08Q01,TE08Q02,TE08Q03,TE09Q01,TE09Q02,TE09Q03,TE09Q04,TE09Q05,TE09Q06,TE09Q07,TE09Q08,TE09Q09,TE10Q01,TE11Q01,TE12Q01,TE12Q02,TE13Q01,TE14Q01,TE14Q02,TE14Q03,TE14Q04,TE14Q05,TE14Q06,TE14Q07,TE14Q08,TE14Q09,TE14Q10,TE14Q11,TE15Q01,TE16Q01,TE16Q02,TE16Q03,TE16Q04,TE16Q05,TE17Q01,TE18Q01,TE18Q02,TE18Q03,TE18Q04,TE18Q05,TE18Q06,TE18Q07,TE18Q08,TE18Q09,TE18Q10,TE18Q11,TE19Q01,TE19Q02,TE19Q03,TE19Q04,TE20Q01,TE20Q02,TE20Q03,TE20Q04,TE20Q05,TE20Q06,TE20Q07,TE20Q08,TE20Q09,TE20Q10,TE20Q11,TE20Q12,TE20Q13,TE20Q14,TE20Q15,TE20Q16,TE20Q17,TE20Q18,TE20Q19,TE20Q20,TE20Q21,TE21Q01,TE21Q02,TE21Q03,TE21Q04,TE21Q05,TE21Q06,TE21Q07,TE21Q08,TE21Q09,TE21Q10,TE21Q11,TE22Q01,TE22Q02,TE22Q03,TE22Q04,TE22Q05,TE22Q06,TE22Q07,TE22Q08,TE22Q09,TE22Q10,TE22Q11,TE22Q12,TE22Q13,TE22Q14,TE22Q15,TE22Q16,TE22Q17,TE22Q18,TE22Q19,TE22Q20,TE23Q01,TE23Q02,TE23Q03,TE23Q04,TE23Q05,TE23Q06,TE23Q07,TE24Q01,TE24Q02,TE24Q03,TE24Q04,TE24Q05,TE24Q06,TE24Q07,TE24Q08,TE24Q09,TE24Q10,TE25Q01,TE26Q01,TE27Q01,TE28Q01,TE29Q01,TE14_ProfDev,TE18_TeachAct,TE20_Equip,TE20_Ped,TE20_Goal,TE21_StudCentered,TE21_TeachCentered,TE22_skills,TE22_Commun,TE24_Attitude,TE23_Opinion,DIGSUPTE_Cluster
Bulgaria,14,1,ISCED3A,2,14302087,143020871,143020871101,105.4224,3,22,16,10,2,2,1,2,2,1,2,4,8,2,1,2,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,1,1,2,4,4,1,1,4,1,1,1,1,1,1,1,1,2,2,4,4,4,4,4,4,4,2,2,4,4,4,2,4,4,3,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,1,1,4,1,1,1,1,1,1,1,2,2,1,1,1,2,2,4,4,4,4,4,4,2,2,2,4,2,4,4,3,3,2,2,3,2,2,1,5,3,5,1,0.18,1.82,1.00,1.86,1.50,1.00,1.00,3.50,4.00,2.13,1.86,3
Bulgaria,14,1,ISCED3A,2,14302087,143020871,143020871102,105.4224,3,22,16,10,3,2,1,2,2,1,2,3,7,2,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,2,1,1,1,3,3,1,2,3,1,1,1,1,3,4,1,1,2,1,2,3,3,1,2,2,3,3,2,4,3,4,3,3,4,4,4,3,3,3,4,2,1,1,2,2,2,3,3,2,4,4,1,1,1,2,3,2,1,1,1,1,1,3,2,4,1,1,2,4,4,4,1,1,1,1,1,1,2,1,1,2,M,1,2,1,2,1,1,1,3,4,5,1,0.00,2.09,2.83,1.86,1.50,2.17,3.20,3.50,2.67,3.54,3.86,1
Bulgaria,14,1,ISCED3A,2,14302087,143020871,143020871103,105.4224,3,22,16,10,4,1,1,1,2,1,1,4,2,2,1,2,1,1,1,3,1,1,3,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,4,4,2,1,1,2,1,3,2,3,1,2,1,1,1,1,2,2,1,1,2,1,3,4,4,2,1,2,4,3,4,4,4,2,2,3,3,4,4,4,4,4,4,1,3,4,2,3,2,2,2,2,2,3,1,1,1,1,4,1,1,1,1,1,1,1,1,1,3,2,1,4,4,3,1,2,1,1,1,3,2,2,2,2,2,M,2,2,2,M,2,1,4,3,5,1,0.27,1.73,2.33,1.71,1.00,2.83,2.40,3.67,3.33,3.03,3.43,3
Bulgaria,14,1,ISCED3A,2,14302092,143020921,143020921101,105.4228,3,25,14,11,2,3,2,1,2,1,2,3,8,2,1,2,1,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,1,3,3,3,3,4,3,2,2,4,3,4,2,2,3,3,2,3,3,2,3,4,1,1,2,2,1,3,2,2,2,3,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,3,2,3,3,3,2,2,3,2,2,2,2,2,3,2,2,2,1,1,5,4,3,2,0.00,1.18,1.83,2.29,1.75,2.33,3.60,2.00,1.67,2.88,2.43,2
Bulgaria,14,1,ISCED3A,2,14302092,143020921,143020921102,105.4228,3,25,14,11,3,4,1,1,2,1,2,3,7,2,1,2,1,1,3,3,1,1,3,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,2,2,2,4,4,4,4,4,4,4,4,4,4,1,1,1,4,4,4,4,4,4,4,4,1,2,2,1,2,M,2,4,4,4,4,1,1,1,2,2,2,1,1,1,1,3,3,4,4,4,1,1,4,4,3,4,4,4,4,3,3,4,1,2,2,2,4,2,3,2,2,1,1,2,4,4,1,0.18,1.18,1.00,2.29,1.00,1.80,3.20,3.42,1.00,2.75,1.29,2
Bulgaria,14,1,ISCED3A,2,14302092,143020921,143020921103,105.4228,3,25,14,11,4,3,2,2,1,1,2,2,8,2,1,2,1,1,1,3,1,1,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,3,4,4,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,1,1,2,1,4,4,4,2,4,2,1,2,2,2,2,2,1,1,2,3,2,2,2,2,3,1,2,3,2,4,2,4,4,2,4,2,2,2,3,3,4,4,3,2,1,4,4,4,4,4,4,4,2,4,4,4,3,3,2,2,2,3,3,M,2,2,2,2,2,2,3,2,2,2,5,5,2,2,0.18,1.36,1.67,3.29,2.75,2.33,2.20,1.83,1.00,2.92,2.43,2
Bulgaria,14,1,ISCED3A,2,14302097,143020971,143020971101,105.4225,3,10,M,M,M,M,M,M,M,M,M,M,6,1,M,M,M,3,M,M,M,M,M,M,M,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,3,1,4,1,1,1,1,2,2,M,M,M,M,M,M,M,M,M,1,2,2,2,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1,M,M,M,1,M,M,M,M,M,2,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,2,2,2,2,2,2,2,1,M,M,M,1,M,M,M,1,M,1,5,5,2,1,0.09,C,C,C,C,C,C,C,C,C,3.00,C
Bulgaria,14,1,ISCED3A,2,14302097,143020971,143020971102,105.4225,3,10,11,14,3,4,M,M,1,1,1,4,5,1,1,1,M,M,M,3,M,M,M,M,M,1,2,1,1,1,1,M,M,M,1,M,M,M,M,1,1,M,4,4,1,1,2,1,4,4,4,1,4,4,1,1,1,4,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,1,2,2,1,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,2,3,1,1,3,2,2,1,1,1,1,4,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,5,4,5,1,C,2.91,3.00,3.00,1.00,3.33,3.20,3.75,2.67,3.00,4.00,4
Bulgaria,14,1,ISCED3A,2,14302097,143020971,143020971103,105.4225,3,10,11,14,4,1,1,1,2,1,1,2,3,2,1,2,3,3,3,2,1,3,1,3,1,2,2,1,M,1,1,2,2,1,1,2,2,2,1,1,1,5,1,2,1,1,1,1,4,3,3,4,4,1,1,1,1,1,3,1,2,2,1,2,2,4,1,1,2,2,2,1,1,4,2,2,1,1,2,4,4,2,3,4,1,1,2,3,1,1,3,2,2,2,3,1,1,1,1,2,1,1,1,1,1,1,2,3,4,2,2,3,2,1,4,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,1,1,1,M,4,5,1,0.55,2.36,3.00,3.00,1.25,2.83,3.40,3.75,2.00,3.00,3.00,4
Bulgaria,14,1,ISCED3A,2,14302101,143021011,143021011101,96.637,3,22,10,16,2,2,M,M,1,1,1,4,4,M,M,1,M,3,3,M,M,M,M,M,3,1,2,1,2,1,M,1,1,M,1,M,M,1,M,1,1,5,M,2,M,M,M,1,3,3,3,3,3,2,2,2,2,4,3,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,1,2,2,1,2,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,5,5,1,0.71,2.73,1.00,1.00,1.25,3.17,3.20,3.83,3.33,4.00,4.00,4
Bulgaria,14,1,ISCED3A,2,14302101,143021011,143021011102,96.637,3,22,11,15,3,2,1,M,M,1,1,4,1,M,1,M,M,3,M,M,M,M,M,M,M,1,2,2,2,1,2,2,2,1,1,1,2,2,2,1,2,4,2,2,2,1,3,1,3,3,2,1,4,1,1,2,2,1,2,1,1,2,1,4,4,4,2,4,2,3,2,2,2,2,4,4,2,3,3,4,4,4,4,4,1,2,3,2,1,2,1,3,3,2,2,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,M,2,2,2,M,2,1,M,4,5,1,0.36,2.00,1.67,2.29,1.00,2.67,3.40,3.83,3.67,3.03,3.00,3
Bulgaria,14,1,ISCED3A,2,14302101,143021011,143021011103,96.637,3,22,15,10,6,1,2,1,1,1,1,2,4,2,1,2,3,3,3,3,1,3,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,4,2,4,4,1,1,4,3,3,1,3,1,4,M,2,2,M,1,M,M,M,2,2,M,M,M,1,4,M,M,M,M,M,M,M,M,M,M,M,M,M,4,2,M,M,1,M,1,M,1,1,M,M,1,1,3,M,M,M,M,M,3,M,1,M,M,M,1,M,M,M,M,M,2,1,1,M,2,1,M,M,M,1,M,M,M,M,1,M,1,1,4,3,4,1,0.36,2.39,C,C,C,3.54,C,C,C,C,3.47,C
Bulgaria,14,1,ISCED3A,2,14302301,143023011,143023011101,105.4224,3,8,3,5,3,2,1,2,2,1,2,2,7,2,1,2,3,1,1,1,1,1,3,1,1,2,2,1,1,1,1,2,2,1,1,2,2,2,2,2,2,4,1,4,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,2,2,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,2,3,2,4,2,3,2,4,4,2,3,3,3,3,3,3,2,2,3,4,4,3,4,4,3,3,4,4,3,3,3,2,2,3,2,2,1,2,1,2,2,2,2,2,1,2,2,3,4,4,1,0.27,1.18,1.00,1.14,1.00,1.67,3.20,2.08,1.33,3.25,2.57,2
Bulgaria,14,1,ISCED3A,2,14302301,143023011,143023011102,105.4224,3,8,3,5,4,1,M,M,1,1,1,3,4,M,M,1,M,3,M,3,M,3,M,M,2,2,2,1,M,M,1,2,2,2,1,2,2,2,2,1,2,3,2,1,1,1,1,1,3,3,2,1,2,2,1,1,1,2,2,1,1,2,2,4,4,4,4,4,4,3,3,4,4,3,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,1,1,2,3,2,2,3,4,2,2,3,4,4,4,2,2,2,1,1,2,M,1,1,1,1,M,1,2,2,M,2,1,3,4,3,1,0.27,1.82,1.00,1.43,1.00,3.17,3.00,3.17,2.00,3.66,3.29,3
Bulgaria,14,1,ISCED3A,2,14302301,143023011,143023011103,105.4224,3,8,2,6,2,3,2,2,2,1,1,4,6,2,1,2,2,2,2,2,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,2,2,2,2,1,2,5,2,2,1,1,1,1,1,2,2,2,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,2,1,2,1,2,2,2,2,1,1,1,1,3,2,1,1,3,3,2,1,3,4,4,4,3,3,3,4,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,5,5,1,0.45,1.45,3.83,3.29,2.75,3.00,4.00,3.08,1.33,3.00,3.43,1
Bulgaria,14,1,ISCED3A,2,14302306,143023061,143023061101,124.0262,3,20,3,17,2,2,1,2,2,1,2,4,7,2,2,2,1,2,1,M,1,3,1,1,3,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,5,2,2,1,3,1,1,2,2,2,1,2,M,1,2,1,1,2,2,1,1,2,2,2,2,2,2,1,4,2,4,2,2,1,2,2,2,2,4,4,2,2,4,2,1,2,2,2,2,1,2,1,4,3,1,1,2,2,3,2,2,3,2,2,2,2,2,3,M,2,2,2,2,2,2,4,4,2,4,2,2,2,2,2,2,3,3,2,2,2,1,1,4,3,1,1,0.45,1.56,3.17,2.57,1.50,2.67,3.40,2.92,2.55,2.75,2.14,2
Bulgaria,14,1,ISCED3A,2,14302306,143023061,143023061102,124.0262,3,20,3,17,3,2,1,1,2,1,1,4,2,1,1,1,3,3,1,1,1,3,1,1,3,2,2,1,1,1,2,1,1,1,2,2,2,1,2,1,1,5,2,1,1,2,4,1,3,2,2,2,3,2,2,1,1,4,3,1,1,1,1,2,2,2,2,2,2,4,2,4,4,4,4,4,4,2,4,4,3,3,4,4,1,2,2,2,2,1,3,M,2,2,2,1,1,2,2,2,2,1,1,1,1,1,1,1,2,2,1,1,2,1,2,2,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,3,3,5,1,0.55,2.27,3.00,1.29,1.25,3.10,3.00,3.67,3.33,3.88,3.43,4
Bulgaria,14,1,ISCED3A,2,14302306,143023061,143023061103,124.0262,3,20,3,17,4,2,1,2,2,1,2,4,7,1,2,1,1,1,1,1,1,3,1,1,3,2,2,1,1,1,1,2,2,1,1,2,2,2,2,1,2,3,3,4,1,4,1,1,2,2,3,1,1,1,1,1,1,2,2,1,1,2,1,2,2,2,3,1,2,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,1,1,2,2,2,4,1,4,2,3,2,2,2,3,3,4,4,1,1,1,2,3,4,3,4,4,4,3,4,4,4,4,4,3,2,2,3,4,2,2,2,2,3,3,2,3,1,1,1,3,5,2,1,0.36,1.55,3.00,1.29,1.00,2.17,3.60,2.33,1.33,2.63,1.86,2
Bulgaria,14,1,ISCED3A,2,14302326,143023261,143023261101,87.8519,3,19,17,7,3,2,1,2,2,1,1,2,5,2,2,1,2,2,2,2,1,1,1,1,2,2,2,2,2,1,1,2,2,1,1,2,1,2,2,1,1,3,1,4,2,1,1,1,2,1,2,1,3,1,1,1,1,3,3,1,1,2,1,1,2,1,1,2,1,3,4,4,4,3,3,4,4,4,3,3,4,4,4,4,2,1,2,3,2,2,3,2,1,2,2,2,2,1,1,3,2,2,1,3,4,1,2,4,4,3,3,1,2,2,4,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,M,5,4,1,0.55,1.73,3.67,1.43,1.25,3.00,3.00,2.92,1.33,3.25,3.00,2
Bulgaria,14,1,ISCED3A,2,14302326,143023261,143023261102,87.8519,3,19,17,7,2,3,1,1,2,1,1,4,6,M,M,1,4,2,4,2,4,4,4,4,2,2,2,2,2,1,1,2,2,1,1,1,2,1,1,1,1,4,1,2,3,4,1,1,3,2,2,1,3,1,1,1,1,2,3,1,1,2,1,1,1,1,1,1,1,4,4,4,3,4,3,3,4,4,1,4,4,4,3,4,2,2,2,2,1,2,1,2,1,1,1,1,1,1,1,4,1,1,1,2,2,1,1,1,4,1,3,1,1,1,4,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,5,4,5,1,0.73,1.82,4.00,1.43,1.25,3.50,3.40,3.42,3.00,3.00,4.00,4
Bulgaria,14,1,ISCED3A,2,14302326,143023261,143023261103,87.8519,3,19,17,7,4,3,1,M,M,1,1,4,6,1,M,1,4,2,M,2,1,1,1,1,2,2,2,2,2,1,1,2,2,1,1,2,2,2,1,1,1,4,1,2,2,1,1,1,2,2,2,1,3,1,1,1,1,1,4,1,1,2,1,1,1,1,1,1,1,3,3,4,4,4,4,4,4,4,3,4,4,4,4,4,2,1,3,2,2,2,2,1,1,2,1,1,1,2,3,4,2,1,1,1,3,1,2,4,4,4,3,1,1,1,4,2,2,2,2,M,1,2,2,2,2,2,2,2,2,2,1,2,1,M,5,2,1,0.55,1.73,4.00,1.29,1.00,3.50,3.00,3.00,1.00,3.00,3.18,2
Bulgaria,14,1,ISCED3A,2,14302342,143023421,143023421101,105.4229,3,29,8,21,4,2,M,M,M,1,2,3,5,2,1,2,3,3,1,1,1,1,1,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,1,2,3,1,2,2,1,1,1,3,3,2,1,3,1,1,1,1,2,2,1,1,2,1,2,2,3,1,1,2,2,2,2,3,4,2,1,2,2,3,4,4,2,3,3,2,1,3,1,2,2,2,2,2,2,2,1,1,2,1,4,1,1,2,2,3,3,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,5,4,2,1,0.18,1.82,3.17,2.71,1.50,3.17,3.00,2.67,1.00,3.00,3.00,1
Bulgaria,14,1,ISCED3A,2,14302342,143023421,143023421102,105.4229,3,29,8,21,3,2,2,2,2,1,2,4,7,2,2,2,2,2,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,5,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,2,1,4,4,4,4,4,2,2,2,4,4,2,3,2,4,M,2,4,4,3,4,4,1,1,3,3,3,4,2,4,3,2,2,3,1,4,3,4,4,1,2,3,3,3,3,4,4,4,4,4,4,4,4,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,5,5,1,0.18,1.45,1.33,2.29,1.00,2.00,3.00,1.92,1.00,3.00,2.71,2
Bulgaria,14,1,ISCED3A,2,14302342,143023421,143023421103,105.4229,3,29,8,21,2,4,2,2,2,1,2,4,7,2,2,2,2,2,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,M,2,1,2,3,2,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,2,2,1,4,4,4,4,4,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,1,1,2,2,2,2,2,3,2,2,2,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,5,1,1,0.11,1.27,1.33,2.71,1.00,2.83,3.40,1.00,1.00,3.00,2.86,2
Bulgaria,14,1,ISCED3A,2,14302357,143023571,143023571101,87.8518,3,20,9,15,2,3,M,1,1,1,1,3,4,1,2,1,1,1,1,2,1,1,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,2,1,1,2,5,2,2,1,1,1,1,2,2,2,1,2,1,1,1,1,2,1,1,1,1,1,2,2,3,2,1,4,3,3,3,4,2,3,4,2,4,4,4,4,4,4,4,2,1,2,1,1,2,3,3,3,3,3,3,2,4,3,4,4,3,4,2,2,3,3,3,4,2,4,4,4,4,4,2,2,2,1,2,2,2,1,1,1,2,1,1,1,2,1,2,1,6,4,4,1,0.82,1.45,2.67,1.86,1.00,2.50,3.20,1.75,2.00,3.75,3.14,4
Bulgaria,14,1,ISCED3A,2,14302357,143023571,143023571102,87.8518,3,20,9,15,3,2,M,1,M,1,1,4,5,2,1,2,3,2,2,2,1,1,2,1,2,2,2,2,2,1,1,2,2,1,1,2,2,2,1,1,1,4,2,2,1,1,1,1,1,2,1,1,2,1,1,1,2,1,3,1,1,2,1,2,3,4,3,1,2,4,4,4,2,3,2,2,4,4,2,4,4,4,4,4,1,1,2,2,2,4,3,4,2,4,4,1,1,2,2,4,M,1,1,1,1,1,1,1,3,2,3,3,3,2,3,2,2,M,2,3,4,4,2,2,1,1,2,2,2,2,2,1,1,5,4,5,1,0.55,1.45,2.50,2.00,1.00,1.67,3.20,3.28,3.00,3.25,2.31,3
Bulgaria,14,1,ISCED3A,2,14302357,143023571,143023571103,87.8518,3,20,9,15,4,2,M,1,M,1,1,3,6,M,M,1,M,M,M,2,M,M,2,M,2,2,2,1,M,2,1,1,M,1,M,M,1,M,1,1,M,5,4,4,M,M,M,1,4,4,M,M,4,M,2,M,M,3,3,1,1,2,1,2,2,M,1,1,2,3,2,4,2,4,4,2,2,2,3,1,4,4,4,4,2,2,1,1,1,2,2,1,3,2,2,1,1,3,1,4,4,1,1,1,3,1,4,4,4,2,2,2,3,2,3,2,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,5,4,5,1,0.68,2.50,3.22,2.00,1.75,3.17,3.40,2.83,1.67,3.00,3.00,2
Bulgaria,14,1,ISCED3A,2,14302394,143023941,143023941101,105.4222,3,27,18,9,3,2,2,1,2,1,2,4,5,2,1,2,1,1,1,2,1,1,1,1,1,2,2,1,2,2,2,2,2,1,1,2,2,2,1,2,2,1,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,2,2,2,4,4,2,2,2,4,4,4,4,4,2,4,4,4,1,4,4,4,4,4,3,3,2,3,2,3,2,4,3,3,2,1,1,3,2,2,3,1,1,2,3,3,3,3,4,3,4,3,4,3,3,3,3,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,1,4,4,5,1,0.27,1.18,2.33,1.29,1.00,2.00,2.60,2.67,1.67,3.00,2.43,2
Bulgaria,14,1,ISCED3A,2,14302394,143023941,143023941102,105.4222,3,27,18,9,2,3,2,1,2,1,2,4,2,1,1,2,3,3,1,1,1,1,3,3,3,2,2,1,2,2,1,1,2,1,1,1,1,2,1,1,2,5,2,2,1,2,1,1,3,3,3,1,3,3,3,3,1,1,1,1,1,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,2,1,1,2,1,1,1,2,2,1,1,2,1,2,2,1,1,1,3,1,2,1,2,3,3,3,3,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,5,1,0.73,2.27,1.00,1.00,1.00,3.50,3.80,3.33,3.00,3.00,2.71,3
Bulgaria,14,1,ISCED3A,2,14302394,143023941,143023941103,105.4222,3,27,18,9,4,1,M,1,M,1,1,3,3,2,1,1,4,2,4,2,1,1,2,2,2,2,2,1,1,1,1,2,2,1,1,1,2,2,1,1,2,5,2,2,2,1,1,1,2,2,2,3,2,1,1,2,1,1,1,1,1,2,2,4,4,2,4,1,4,4,4,4,4,4,2,2,2,4,2,4,4,4,4,4,1,2,1,1,1,1,1,2,2,2,2,1,1,2,3,3,4,2,1,1,3,2,3,4,4,3,4,4,4,4,3,2,2,1,2,1,2,2,2,2,2,2,M,2,2,2,2,2,1,6,4,5,1,0.55,1.64,1.83,1.57,1.00,3.33,3.80,2.58,1.33,3.03,3.29,3
Bulgaria,14,1,ISCED3A,2,14302615,143026151,143026151101,105.4228,3,18,11,8,2,2,1,1,2,1,2,2,5,2,1,2,1,1,1,3,1,1,2,1,2,2,2,2,2,1,1,2,2,1,1,2,2,2,1,1,2,4,4,4,1,1,1,1,3,3,3,1,2,1,1,1,2,2,1,1,2,2,1,2,2,3,2,2,2,2,3,3,2,2,2,2,2,2,2,3,2,3,2,3,2,3,2,2,1,2,2,3,2,2,2,2,2,3,3,4,4,2,2,3,3,2,2,3,3,3,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,6,4,5,1,0.45,1.82,2.83,2.71,2.50,2.83,3.00,2.17,2.00,3.00,3.00,2
Bulgaria,14,1,ISCED3A,2,14302615,143026151,143026151102,105.4228,3,18,11,8,3,2,1,2,1,1,1,2,4,2,1,2,1,1,3,2,1,3,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,3,2,2,1,1,1,1,2,2,2,1,2,1,1,1,1,1,1,1,2,2,2,1,1,1,2,2,1,2,3,4,2,2,2,2,2,1,1,4,3,4,2,2,1,4,4,2,2,1,4,3,3,3,2,1,1,4,2,4,4,2,2,2,3,1,3,4,4,4,4,4,4,3,4,2,2,1,3,4,2,2,2,3,2,3,2,2,2,2,2,2,1,5,4,5,1,0.18,1.36,3.67,2.57,2.25,2.67,2.00,2.33,1.00,2.75,2.71,1
Bulgaria,14,1,ISCED3A,2,14302615,143026151,143026151103,105.4228,3,18,11,8,4,2,1,2,1,1,1,2,5,1,2,1,2,2,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,2,2,4,2,2,1,2,2,1,2,1,1,1,2,2,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,2,2,3,3,3,2,2,2,2,2,3,4,4,4,4,1,1,2,1,1,1,1,1,1,1,2,1,1,3,3,3,3,1,1,2,3,2,3,2,4,2,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,6,4,5,1,0.36,1.36,3.83,2.57,1.25,3.83,3.80,2.67,2.33,4.00,3.00,4
Bulgaria,14,1,ISCED3A,1,14399002,143990021,143990021101,80.1617,3,26,14,13,2,2,1,2,2,1,1,3,6,2,1,2,4,3,M,3,1,1,1,2,2,1,2,2,2,1,1,2,2,1,1,2,2,2,1,1,1,4,1,2,1,1,1,1,2,2,2,1,2,1,1,1,1,3,1,2,1,2,2,1,1,1,1,1,3,4,4,4,2,2,3,2,2,1,4,4,4,4,4,4,1,2,2,3,2,3,2,2,2,2,2,2,2,4,4,4,4,2,2,4,4,3,4,4,4,3,4,4,4,4,4,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,5,4,4,1,0.55,1.55,3.67,2.00,1.00,2.67,3.20,1.58,1.33,4.00,3.57,1
Bulgaria,14,1,ISCED3A,1,14399002,143990021,143990021102,80.1617,3,26,14,13,3,2,1,1,2,1,1,3,5,2,1,2,4,3,M,3,1,1,1,2,2,1,2,2,2,1,1,2,2,2,1,2,2,2,1,1,1,4,1,2,1,1,1,1,2,2,2,2,2,1,1,1,1,3,2,1,1,2,2,1,1,1,1,1,3,4,4,4,2,2,3,2,2,1,4,4,4,4,4,4,1,2,2,2,1,2,2,2,2,2,2,2,2,4,2,4,4,1,1,3,4,2,3,3,4,3,3,4,4,4,4,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,5,4,4,1,0.45,1.73,3.67,2.00,1.00,3.00,3.40,2.25,1.67,4.00,3.57,4
Bulgaria,14,1,ISCED3A,1,14399002,143990021,143990021103,80.1617,3,26,14,13,4,2,1,1,2,1,1,2,5,2,1,2,1,1,1,3,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,3,3,3,1,1,1,1,2,2,2,4,3,4,4,4,4,4,2,1,1,2,2,1,1,1,1,1,2,3,4,4,2,2,3,1,2,1,2,4,4,4,4,4,1,2,2,2,1,2,1,3,2,4,3,2,2,4,4,4,4,2,1,4,4,2,4,4,4,2,3,4,4,4,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,4,1,0.36,3.18,3.83,2.29,1.00,2.33,3.60,1.83,1.67,4.00,3.71,1
